D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_41_237.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_41_237.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_41_237.jpg,0,0.788112,0,1.567688
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_41_352.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_41_352.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_41_352.jpg,0,1,0,3.237221
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_41_477.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_41_477.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_41_477.jpg,0,1,0,4.644858
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_41_607.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_41_607.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_41_607.jpg,-0.3,0.8049514,0,5.888165
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_41_740.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_41_740.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_41_740.jpg,0,0.4025683,0,6.701838
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_41_867.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_41_867.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_41_867.jpg,-0.3,0.02483384,0,6.803443
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_41_998.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_41_998.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_41_998.jpg,-0.6500001,0,0,6.637949
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_42_121.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_42_121.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_42_121.jpg,-0.9500002,0,0,6.456966
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_42_250.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_42_250.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_42_250.jpg,0,0,0,6.244357
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_42_381.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_42_381.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_42_381.jpg,-0.15,0,0,6.165127
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_42_509.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_42_509.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_42_509.jpg,0,0,0,6.058498
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_42_635.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_42_635.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_42_635.jpg,0,0,0,5.985317
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_42_759.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_42_759.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_42_759.jpg,0,0,0,5.913314
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_42_825.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_42_825.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_42_825.jpg,0,0.2014452,0,6.014
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_42_899.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_42_899.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_42_899.jpg,0,0.4145736,0,6.357219
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_43_029.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_43_029.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_43_029.jpg,0,0.8027364,0,7.464944
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_43_103.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_43_103.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_43_103.jpg,0,0.5752296,0,7.853235
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_43_227.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_43_227.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_43_227.jpg,-0.15,0.2048814,0,8.234154
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_43_359.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_43_359.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_43_359.jpg,-0.5000001,0,0,8.076956
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_43_482.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_43_482.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_43_482.jpg,-0.15,0,0,7.953763
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_43_616.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_43_616.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_43_616.jpg,0,0,0,7.811642
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_43_684.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_43_684.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_43_684.jpg,-0.15,0,0,7.762686
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_43_815.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_43_815.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_43_815.jpg,0,0,0,7.621902
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_43_937.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_43_937.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_43_937.jpg,0,0,0,7.528746
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_44_072.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_44_072.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_44_072.jpg,-0.2,0,0,7.414249
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_44_202.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_44_202.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_44_202.jpg,0,0,0,7.322735
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_44_331.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_44_331.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_44_331.jpg,0,0,0,7.209852
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_44_460.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_44_460.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_44_460.jpg,-0.15,0,0,7.11878
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_44_588.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_44_588.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_44_588.jpg,-0.5000001,0,0,6.966529
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_44_719.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_44_719.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_44_719.jpg,-0.8000001,0,0,6.797378
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_44_843.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_44_843.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_44_843.jpg,0,0,0,6.631411
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_44_911.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_44_911.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_44_911.jpg,-0.2,0,0,6.573172
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_45_040.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_45_040.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_45_040.jpg,-0.5000001,0,0,6.451257
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_45_178.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_45_178.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_45_178.jpg,0,0,0,6.278012
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_45_303.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_45_303.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_45_303.jpg,0,0,0,6.200519
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_45_432.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_45_432.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_45_432.jpg,-0.35,0,0,6.089321
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_45_560.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_45_560.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_45_560.jpg,-0.6500001,0,0,5.958692
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_45_690.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_45_690.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_45_690.jpg,0,0,0,5.759766
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_45_757.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_45_757.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_45_757.jpg,0,0,0,5.722447
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_45_886.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_45_886.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_45_886.jpg,-0.3,0,0,5.638755
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_46_017.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_46_017.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_46_017.jpg,-0.15,0,0,5.550471
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_46_145.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_46_145.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_46_145.jpg,-0.45,0,0,5.452133
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_46_274.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_46_274.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_46_274.jpg,0,0,0,5.35695
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_46_406.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_46_406.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_46_406.jpg,0,0.3931074,0,5.700201
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_46_525.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_46_525.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_46_525.jpg,0,0.7552983,0,6.572663
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_46_600.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_46_600.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_46_600.jpg,0,0.9788019,0,7.45221
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_46_720.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_46_720.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_46_720.jpg,-0.15,0.8304769,0,8.692948
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_46_847.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_46_847.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_46_847.jpg,-0.5000001,0.450523,0,9.431323
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_46_976.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_46_976.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_46_976.jpg,-0.15,0.05805042,0,9.544681
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_47_104.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_47_104.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_47_104.jpg,0,0,0,9.431091
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_47_235.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_47_235.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_47_235.jpg,-0.35,0,0,9.265141
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_47_370.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_47_370.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_47_370.jpg,-0.2,0,0,9.120209
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_47_494.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_47_494.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_47_494.jpg,0,0,0,8.978716
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_47_620.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_47_620.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_47_620.jpg,-0.15,0,0,8.865554
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_47_693.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_47_693.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_47_693.jpg,0,0,0,8.792974
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_47_821.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_47_821.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_47_821.jpg,-0.15,0,0,8.6822
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_47_947.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_47_947.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_47_947.jpg,0,0,0,8.558547
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_48_075.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_48_075.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_48_075.jpg,-0.3,0,0,8.431064
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_48_203.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_48_203.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_48_203.jpg,-0.15,0,0,8.319077
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_48_317.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_48_317.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_48_317.jpg,-0.45,0,0,8.174396
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_48_443.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_48_443.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_48_443.jpg,-0.7500002,0,0,7.984674
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_48_574.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_48_574.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_48_574.jpg,-1,0,0,7.730127
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_48_701.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_48_701.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_48_701.jpg,0,0,0,7.461747
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_48_828.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_48_828.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_48_828.jpg,-0.35,0,0,7.337583
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_48_963.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_48_963.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_48_963.jpg,0,0,0,7.194995
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_49_077.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_49_077.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_49_077.jpg,0,0,0,7.105371
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_49_205.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_49_205.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_49_205.jpg,0,0.1978956,0,7.15206
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_49_332.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_49_332.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_49_332.jpg,0,0.2045598,0,7.579487
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_49_458.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_49_458.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_49_458.jpg,0,0.2039706,0,7.649261
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_49_581.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_49_581.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_49_581.jpg,0,0.574398,0,8.234347
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_49_712.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_49_712.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_49_712.jpg,0,0.188803,0,8.606589
D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\center_2021_12_31_15_46_49_831.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\left_2021_12_31_15_46_49_831.jpg,D:\books\5th Semester\HM 322\term1-simulator-windows\IMG\right_2021_12_31_15_46_49_831.jpg,-0.3,0,0,8.492146
